City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
114,Evensk,RU,61.95,159.2333,54.7,76,100,7.25,overcast clouds
115,Ugoofaaru,MV,5.6667,73.0,83.01,79,94,16.44,overcast clouds
116,Pevek,RU,69.7008,170.3133,44.15,74,100,8.19,overcast clouds
117,Olafsvik,IS,64.8945,-23.7142,50.32,72,86,10.49,overcast clouds
118,Roald,NO,62.5833,6.1333,54.34,76,100,20.71,overcast clouds
119,Pak Phanang,TH,8.3511,100.202,90.07,68,64,9.13,broken clouds
120,New Norfolk,AU,-42.7826,147.0587,53.92,59,100,3.13,overcast clouds
121,Lugovoy,KZ,42.9472,72.7644,73.74,32,0,4.47,clear sky
122,Poitiers,FR,46.5833,0.3333,59.79,44,0,8.05,clear sky
123,Lithakia,GR,37.7167,20.8333,76.33,69,0,0.0,clear sky
124,Kruisfontein,ZA,-34.0033,24.7314,55.89,92,83,6.38,broken clouds
125,Jiwani,PK,25.05,61.7417,85.64,81,100,8.41,light rain
126,Tiksi,RU,71.6872,128.8694,45.03,68,25,7.83,scattered clouds
127,Beyneu,KZ,45.3167,55.2,67.62,59,0,16.33,clear sky
128,Hasaki,JP,35.7333,140.8333,82.29,83,68,25.5,broken clouds
129,Cervo,ES,43.6702,-7.4101,62.83,88,40,16.64,scattered clouds
130,Anori,BR,-3.7728,-61.6442,74.62,91,70,2.37,broken clouds
131,Kyaukse,MM,21.6,96.1333,84.2,79,75,4.61,light rain
132,Sambava,MG,-14.2667,50.1667,67.62,82,34,10.83,light rain
133,Fountain Hills,US,33.6117,-111.7174,98.69,19,0,8.05,clear sky
134,Bowmore,US,34.9421,-79.3031,85.89,88,100,8.05,thunderstorm with light rain
135,Xining,CN,36.6167,101.7667,73.8,37,0,2.15,clear sky
136,Luanda,AO,-8.8368,13.2343,64.74,92,57,5.55,broken clouds
137,Newtownards,GB,54.5924,-5.6909,60.75,84,75,9.22,broken clouds
138,Flinders,AU,-34.5833,150.8552,60.19,90,100,1.99,overcast clouds
139,Foumban,CM,5.7291,10.9001,61.95,96,91,2.64,overcast clouds
140,Yulara,AU,-25.2406,130.9889,58.78,20,0,6.13,clear sky
141,Bogo,PH,11.0517,124.0055,85.89,68,98,6.78,light rain
142,Barabai,ID,-2.5833,115.3833,83.43,80,58,0.92,broken clouds
143,Nantucket,US,41.2835,-70.0995,71.71,88,75,14.97,broken clouds
144,Marzuq,YE,14.4,46.4667,77.38,36,50,0.94,scattered clouds
145,Channagiri,IN,14.0333,75.9333,70.0,96,100,10.74,light rain
146,Isla Mujeres,MX,21.2311,-86.731,82.17,79,8,8.43,clear sky
147,Sorland,NO,67.667,12.6934,49.86,77,96,18.75,overcast clouds
148,Kushiro,JP,42.975,144.3747,68.95,88,75,4.61,broken clouds
149,Cidreira,BR,-30.1811,-50.2056,62.53,96,100,6.46,overcast clouds
150,Conceicao Da Barra,BR,-18.5933,-39.7322,68.45,84,0,3.2,clear sky
151,Valea Ierii,RO,46.65,23.35,59.83,81,97,1.03,overcast clouds
152,Bamiantong,CN,44.9333,130.5333,85.26,59,4,7.99,clear sky
153,Kushmurun,KZ,52.4503,64.6311,57.04,73,59,8.7,broken clouds
154,Portland,US,45.5234,-122.6762,71.78,77,100,5.01,light rain
155,Mecca,SA,21.4267,39.8261,82.83,33,14,4.43,few clouds
156,Ostrovnoy,RU,68.0531,39.5131,62.08,82,100,16.37,overcast clouds
157,Saldanha,ZA,-33.0117,17.9442,51.57,89,0,9.08,clear sky
158,Lorengau,PG,-2.0226,147.2712,83.8,73,90,10.8,overcast clouds
159,Machali,CL,-34.1833,-70.6667,43.14,63,49,4.21,scattered clouds
160,Codrington,AU,-38.2667,141.9667,55.56,62,1,13.8,clear sky
161,Bereda,ES,43.2686,-7.5406,61.41,100,54,9.31,broken clouds
162,Vila Franca Do Campo,PT,37.7167,-25.4333,66.2,79,100,7.56,overcast clouds
163,Ratanpur,IN,22.3,82.1667,84.88,68,100,1.39,overcast clouds
164,Valdemarpils,LV,57.3707,22.5919,53.69,91,94,6.78,overcast clouds
165,Santa Rosa Del Sur,CO,7.9644,-74.0544,68.52,97,94,3.69,overcast clouds
166,Leh,IN,34.1667,77.5833,65.77,52,29,3.96,scattered clouds
167,Shetpe,KZ,44.1667,52.1167,66.67,61,0,13.15,clear sky
168,Baykit,RU,61.67,96.37,65.08,55,90,2.59,overcast clouds
169,Ponferrada,ES,42.5466,-6.5962,60.82,87,12,1.01,few clouds
170,Abu Samrah,SY,35.3029,37.1841,71.55,57,0,9.62,clear sky
171,Nome,US,64.5011,-165.4064,55.17,76,100,9.22,overcast clouds
172,Dakar,SN,14.6937,-17.4441,82.53,83,75,6.91,broken clouds
173,Oktyabrskoye,RU,43.0645,44.7417,59.14,88,30,4.47,scattered clouds
174,Vardo,NO,70.3705,31.1107,57.18,94,75,8.05,broken clouds
175,Bathsheba,BB,13.2167,-59.5167,81.21,89,40,21.85,scattered clouds
176,Chokurdakh,RU,70.6333,147.9167,55.42,33,100,8.03,overcast clouds
177,Klaksvik,FO,62.2266,-6.589,50.92,99,100,4.07,moderate rain
178,Dikson,RU,73.5069,80.5464,34.0,98,100,10.31,overcast clouds
179,Port Alfred,ZA,-33.5906,26.891,58.17,95,99,3.0,overcast clouds
180,Husavik,IS,66.0449,-17.3389,40.96,88,44,3.29,scattered clouds
181,Bundaberg,AU,-24.85,152.35,68.22,53,16,5.01,few clouds
182,Yarovoye,RU,52.9273,78.58,63.41,76,100,12.91,overcast clouds
183,Ponta Do Sol,PT,32.6667,-17.1,68.63,70,28,5.88,scattered clouds
184,Nizhniy Tsasuchey,RU,50.5167,115.1333,59.81,86,100,9.51,overcast clouds
185,Talcahuano,CL,-36.7167,-73.1167,53.28,94,100,16.11,moderate rain
186,Nizwa,OM,22.9333,57.5333,82.94,64,100,4.14,light rain
187,Tuktoyaktuk,CA,69.4541,-133.0374,47.37,82,54,5.37,light rain
188,Kaitangata,NZ,-46.2817,169.8464,49.41,69,46,12.1,scattered clouds
